,date,favorites,geo,hashtags,id,mentions,permalink,retweets,text,username
47,2019-11-22 18:11:52+00:00,0.0,,,1197940778414284801,,https://twitter.com/OxfordPolice/status/1197940778414284801,0.0,"12:02 Reported Accident at/near SUPER TAN , 1715 , UNIVERSITY AVE",OxfordPolice
48,2019-11-22 16:12:51+00:00,0.0,,,1197910826809806849,,https://twitter.com/OxfordPolice/status/1197910826809806849,0.0,"09:55 Reported Accident at/near FLATTS AT SOUTH CAMPUS , 900 , WHIRLPOOL DR",OxfordPolice
49,2019-11-22 14:45:51+00:00,0.0,,,1197888928956788739,,https://twitter.com/OxfordPolice/status/1197888928956788739,0.0,"08:34 Reported Accident at/near , GERTURT , GERTRUDE FORD",OxfordPolice
50,2019-11-22 14:42:56+00:00,7.0,,,1197888197709193217,,https://twitter.com/OxfordPolice/status/1197888197709193217,5.0,Gertrude Ford is shut down due to a wreck and car fire. Please use alternate routes!,OxfordPolice
51,2019-11-22 14:00:49+00:00,0.0,,,1197877599512518658,,https://twitter.com/OxfordPolice/status/1197877599512518658,0.0,"07:53 Reported Accident at/near , 207 , PEGUES RD",OxfordPolice
52,2019-11-22 08:02:01+00:00,1.0,,,1197787302933749760,,https://twitter.com/OxfordPolice/status/1197787302933749760,0.0,"01:55 Reported Accident at/near , ,",OxfordPolice
53,2019-11-22 03:36:59+00:00,2.0,,,1197720603324796929,,https://twitter.com/OxfordPolice/status/1197720603324796929,0.0,"21:29 Reported Accident at/near , , JACKSON AVE WEST",OxfordPolice
54,2019-11-22 02:40:58+00:00,0.0,,,1197706507418324992,,https://twitter.com/OxfordPolice/status/1197706507418324992,1.0,"20:30 Reported Accident at/near , , MS HWY 7 SOUTH",OxfordPolice
55,2019-11-22 00:14:55+00:00,0.0,,,1197669754129047553,,https://twitter.com/OxfordPolice/status/1197669754129047553,2.0,"18:07 Reported Accident at/near , , MS HWY 7 SOUTH",OxfordPolice
56,2019-11-21 23:35:54+00:00,1.0,,,1197659936567832577,,https://twitter.com/OxfordPolice/status/1197659936567832577,1.0,"17:24 Reported Accident at/near , , US 278 WEST",OxfordPolice
57,2019-11-21 23:07:54+00:00,1.0,,,1197652887414956032,,https://twitter.com/OxfordPolice/status/1197652887414956032,0.0,"16:59 Reported Accident at/near , , SOUTH LAMAR BLVD",OxfordPolice
58,2019-11-21 21:02:54+00:00,49.0,,,1197621432651583488,,https://twitter.com/OxfordPolice/status/1197621432651583488,16.0,We'd like to share some information to help keep you and your loved ones from being scammed this holiday season!pic.twitter.com/qM6d7sFYlu,OxfordPolice
59,2019-11-21 18:28:16+00:00,12.0,,,1197582515575373824,,https://twitter.com/OxfordPolice/status/1197582515575373824,1.0,Congrats to Officer Blake Horton for being the Exchange Club's officer of the month for October!pic.twitter.com/C0O9nByOai,OxfordPolice
60,2019-11-21 18:12:51+00:00,0.0,,,1197578637559681025,,https://twitter.com/OxfordPolice/status/1197578637559681025,0.0,"12:04 Reported Accident at/near , , SOUTH 18TH STREET",OxfordPolice
61,2019-11-21 18:07:51+00:00,0.0,,,1197577377980829699,,https://twitter.com/OxfordPolice/status/1197577377980829699,0.0,"11:55 Reported Accident at/near FIRST NATIONAL BANK , 2149 , SOUTH LAMAR BLVD",OxfordPolice
62,2019-11-21 17:00:50+00:00,1.0,,,1197560512302780417,,https://twitter.com/OxfordPolice/status/1197560512302780417,0.0,"10:50 Reported Accident at/near , , GERTRUDE FORD",OxfordPolice
63,2019-11-21 05:03:43+00:00,0.0,,,1197380045024694279,,https://twitter.com/OxfordPolice/status/1197380045024694279,0.0,Thank you! We appreciate that.,OxfordPolice
64,2019-11-21 00:49:09+00:00,5.0,,,1197315981191897089,,https://twitter.com/OxfordPolice/status/1197315981191897089,1.0,https://www.oxfordeagle.com/2019/11/20/oxford-police-arrest-three-in-connection-with-multiple-auto-burglaries …,OxfordPolice
65,2019-11-21 00:38:56+00:00,1.0,,,1197313408116428806,,https://twitter.com/OxfordPolice/status/1197313408116428806,0.0,"18:30 Reported Accident at/near , , GEORGE G “PAT” PATTERSON PARKWAY",OxfordPolice
66,2019-11-21 00:15:55+00:00,1.0,,,1197307618043351040,,https://twitter.com/OxfordPolice/status/1197307618043351040,0.0,"18:07 Reported Accident at/near NORTH MS REGIONAL CENTER , 967 , REGIONAL CENTER DR",OxfordPolice
67,2019-11-20 23:52:55+00:00,1.0,,,1197301828087627776,,https://twitter.com/OxfordPolice/status/1197301828087627776,1.0,"17:45 Reported Accident at/near , , MS HWY 7 NORTH",OxfordPolice
68,2019-11-20 23:36:54+00:00,1.0,,,1197297799961952257,,https://twitter.com/OxfordPolice/status/1197297799961952257,0.0,"17:28 Reported Accident at/near , , MS HWY 7 NORTH",OxfordPolice
69,2019-11-20 22:52:54+00:00,0.0,,,1197286724365369345,,https://twitter.com/OxfordPolice/status/1197286724365369345,0.0,"16:40 Reported Accident at/near NORTHEAST POWER , 10 , PR 2050",OxfordPolice
70,2019-11-20 22:18:53+00:00,0.0,,,1197278165971943424,,https://twitter.com/OxfordPolice/status/1197278165971943424,0.0,"16:08 Reported Accident at/near , , US 278 WEST",OxfordPolice
71,2019-11-20 22:07:53+00:00,1.0,,,1197275396317818881,,https://twitter.com/OxfordPolice/status/1197275396317818881,0.0,"16:01 Reported Accident at/near WALMART , 2530 , JACKSON AVE WEST",OxfordPolice
72,2019-11-20 21:10:07+00:00,1.0,,,1197260859942326272,,https://twitter.com/OxfordPolice/status/1197260859942326272,0.0,Road is back openhttps://twitter.com/OxfordPolice/status/1197245855021092867 …,OxfordPolice
73,2019-11-20 20:22:52+00:00,1.0,,,1197248967647596545,,https://twitter.com/OxfordPolice/status/1197248967647596545,0.0,"14:11 Reported Accident at/near CLEARBROOK , , CLEARBROOK DRIVE",OxfordPolice
74,2019-11-20 20:10:30+00:00,2.0,,,1197245855021092867,,https://twitter.com/OxfordPolice/status/1197245855021092867,1.0,There is a grass fire near the back side of the Brittney Apartments. Sisk/Buddy East is closed at this time which might affect school traffic.pic.twitter.com/1WH4caNuU4,OxfordPolice
75,2019-11-20 19:10:51+00:00,0.0,,,1197230844949204993,,https://twitter.com/OxfordPolice/status/1197230844949204993,0.0,"12:58 Reported Accident at/near , , GERTRUDE FORD",OxfordPolice
76,2019-11-20 16:30:49+00:00,0.0,,,1197190572307632128,,https://twitter.com/OxfordPolice/status/1197190572307632128,0.0,"10:20 Reported Accident at/near , 510 , SOUTH LAMAR BLVD",OxfordPolice
77,2019-11-20 16:09:49+00:00,1.0,,,1197185285026648065,,https://twitter.com/OxfordPolice/status/1197185285026648065,1.0,"09:59 Reported Accident at/near , , OLD TAYLOR RD",OxfordPolice
78,2019-11-20 15:15:23+00:00,1.0,,,1197171588065570816,,https://twitter.com/OxfordPolice/status/1197171588065570816,0.0,https://law.justia.com/codes/mississippi/2018/title-63/chapter-7/general-provisions/section-63-7-23/ …,OxfordPolice
79,2019-11-20 14:35:32+00:00,14.0,,,1197161560919154688,,https://twitter.com/OxfordPolice/status/1197161560919154688,0.0,pic.twitter.com/IgQlWUX8o1,OxfordPolice
80,2019-11-20 14:29:58+00:00,73.0,,,1197160156146077698,,https://twitter.com/OxfordPolice/status/1197160156146077698,9.0,"Our crime report from the LSU game weekend, November 15th - 17th:pic.twitter.com/lMyJh8FJuq",OxfordPolice
81,2019-11-20 13:32:47+00:00,0.0,,,1197145768991318016,,https://twitter.com/OxfordPolice/status/1197145768991318016,0.0,"07:20 Reported Accident at/near , 1704 , GARFIELD AVE",OxfordPolice
82,2019-11-20 13:26:47+00:00,0.0,,,1197144256500109312,,https://twitter.com/OxfordPolice/status/1197144256500109312,0.0,"07:15 Reported Accident at/near , , MS HWY 7 SOUTH",OxfordPolice
83,2019-11-20 02:05:55+00:00,1.0,,,1196972910247862272,,https://twitter.com/OxfordPolice/status/1196972910247862272,0.0,"19:58 Reported Accident at/near , , BRAMLETT BLVD",OxfordPolice
84,2019-11-20 00:55:00+00:00,1.0,,,1196955063098511361,,https://twitter.com/OxfordPolice/status/1196955063098511361,0.0,We'll be sure to get that out tomorrow!,OxfordPolice
85,2019-11-20 00:33:54+00:00,1.0,,,1196949753923358727,,https://twitter.com/OxfordPolice/status/1196949753923358727,1.0,"18:26 Reported Accident at/near VOLTA TAVERNA , 710 , NORTH LAMAR BLVD",OxfordPolice
86,2019-11-19 23:25:53+00:00,1.0,,,1196932638067634178,,https://twitter.com/OxfordPolice/status/1196932638067634178,0.0,"17:13 Reported Accident at/near ABNER'S , 430 , SOUTH LAMAR BLVD",OxfordPolice
87,2019-11-19 20:21:04+00:00,0.0,,,1196886126818201603,,https://twitter.com/OxfordPolice/status/1196886126818201603,0.0,pic.twitter.com/d3NEwy2NBe,OxfordPolice
88,2019-11-19 20:11:01+00:00,39.0,,,1196883598458138626,,https://twitter.com/OxfordPolice/status/1196883598458138626,1.0,"We would like to thank the public for providing tips and video evidence which was instrumental in bringing these two individuals to justice. We will have more information to provide after they are formally charged tomorrow. Again, thank you!",OxfordPolice
89,2019-11-19 20:11:00+00:00,148.0,,,1196883595941629952,,https://twitter.com/OxfordPolice/status/1196883595941629952,15.0,The Oxford Police Department wants the community to know that we have solved the rash of burglaries from Sunday night/Monday morning. Two suspects are in custody and most of the stolen property has been recovered.pic.twitter.com/0IyjR8hUNz,OxfordPolice
90,2019-11-19 20:00:51+00:00,0.0,,,1196881039945355267,,https://twitter.com/OxfordPolice/status/1196881039945355267,0.0,"13:50 Reported Accident at/near , , JACKSON AVE WEST",OxfordPolice
91,2019-11-19 19:48:51+00:00,0.0,,,1196878018326728706,,https://twitter.com/OxfordPolice/status/1196878018326728706,0.0,"13:41 Reported Accident at/near , , JACKSON AVE WEST",OxfordPolice
92,2019-11-19 18:23:50+00:00,0.0,,,1196856624117407744,,https://twitter.com/OxfordPolice/status/1196856624117407744,1.0,"12:14 Reported Accident at/near , , SOUTH LAMAR BLVD",OxfordPolice
93,2019-11-19 17:27:49+00:00,1.0,,,1196842527376257024,,https://twitter.com/OxfordPolice/status/1196842527376257024,0.0,"11:15 Reported Accident at/near WALMART , 2530 , JACKSON AVE WEST",OxfordPolice
94,2019-11-19 13:22:42+00:00,12.0,,,1196780843177594880,,https://twitter.com/OxfordPolice/status/1196780843177594880,0.0,pic.twitter.com/M4g8XYJGDg,OxfordPolice
95,2019-11-19 01:46:55+00:00,1.0,,,1196605741462884352,,https://twitter.com/OxfordPolice/status/1196605741462884352,0.0,"19:36 Reported Accident at/near , 303 , NORTH 16TH ST",OxfordPolice
96,2019-11-18 23:42:53+00:00,1.0,,,1196574530342440960,,https://twitter.com/OxfordPolice/status/1196574530342440960,0.0,"17:36 Reported Accident at/near ZAXBY'S , 2574 , JACKSON AVE WEST",OxfordPolice
97,2019-11-18 23:42:53+00:00,1.0,,,1196574529679695873,,https://twitter.com/OxfordPolice/status/1196574529679695873,0.0,"17:34 Reported Accident at/near , ,",OxfordPolice
98,2019-11-18 23:42:53+00:00,1.0,,,1196574528903811074,,https://twitter.com/OxfordPolice/status/1196574528903811074,0.0,"17:35 Reported Accident at/near FNC PARK , 328 , OLD SARDIS RD",OxfordPolice
99,2019-11-18 23:19:53+00:00,1.0,,,1196568738897813504,,https://twitter.com/OxfordPolice/status/1196568738897813504,0.0,"17:11 Reported Accident at/near , 103 , PATTI LANE",OxfordPolice
100,2019-11-18 20:01:51+00:00,0.0,,,1196518903222034432,,https://twitter.com/OxfordPolice/status/1196518903222034432,0.0,"13:50 Reported Accident at/near BEACON RESTURANT , 1200 , NORTH LAMAR BLVD",OxfordPolice
101,2019-11-18 18:19:50+00:00,0.0,,,1196493228205314049,,https://twitter.com/OxfordPolice/status/1196493228205314049,0.0,"12:13 Reported Accident at/near BLUE SKY , 201 , THACKER ROAD",OxfordPolice
102,2019-11-18 17:46:49+00:00,0.0,,,1196484921361096704,,https://twitter.com/OxfordPolice/status/1196484921361096704,0.0,"11:37 Reported Accident at/near STOUTS CARPET , 2 , PR 2050",OxfordPolice
103,2019-11-18 17:25:11+00:00,7.0,,,1196479478182162433,@oxfordpolice,https://twitter.com/OxfordPolice/status/1196479478182162433,2.0,The burglaries occurred overnight in the early part of the morning. If you have any information or would like to share any video please contact Detective Marcus Wilson at 662-234-7962 or email video to mwilson@oxfordpolice.net,OxfordPolice
104,2019-11-18 17:25:11+00:00,21.0,,,1196479476462489605,,https://twitter.com/OxfordPolice/status/1196479476462489605,7.0,"OPD is currently working several auto burglaries on Thacker Road and neighboring sub-divisions/apartment complexes (Soleil, Highpointe Chickapin Loop, and Garden Terrace. All vehicles were unlocked. We are working to gather any possible video of the suspects.pic.twitter.com/Qkuayj7a0H",OxfordPolice
105,2019-11-18 17:03:46+00:00,44.0,,,1196474089151614977,@CALEA_org,https://twitter.com/OxfordPolice/status/1196474089151614977,7.0,The Oxford Police Department became 1 of 9 agencies in Mississippi who are nationally accredited this weekend. OPD was awarded the accreditation from @CALEA_org at their 118th Conferencepic.twitter.com/stUhbVZLb9,OxfordPolice
106,2019-11-18 15:51:48+00:00,0.0,,,1196455975114432512,,https://twitter.com/OxfordPolice/status/1196455975114432512,0.0,"09:42 Reported Accident at/near , , OLD TAYLOR RD",OxfordPolice
107,2019-11-17 23:44:56+00:00,1.0,,,1196212658330128384,,https://twitter.com/OxfordPolice/status/1196212658330128384,0.0,"17:38 Reported Accident at/near , , OLD SARDIS RD",OxfordPolice
108,2019-11-17 23:40:55+00:00,32.0,,,1196211643979575297,,https://twitter.com/OxfordPolice/status/1196211643979575297,2.0,We had a blast at Buckets for Baptist interacting with the community and raising money for a great cause! Winning the tournament is just a bonus!pic.twitter.com/L1H5lM78VT,OxfordPolice
109,2019-11-17 19:29:54+00:00,0.0,,,1196148474770870272,,https://twitter.com/OxfordPolice/status/1196148474770870272,0.0,"13:20 Reported Accident at/near , , ALEXA DR",OxfordPolice
110,2019-11-17 18:57:53+00:00,1.0,,,1196140419622547456,,https://twitter.com/OxfordPolice/status/1196140419622547456,0.0,"12:51 Reported Accident at/near , 200 ,",OxfordPolice
111,2019-11-17 17:20:52+00:00,0.0,,,1196116004818079744,,https://twitter.com/OxfordPolice/status/1196116004818079744,0.0,"11:14 Reported Accident at/near TOYO SUSHI BAR , 2305 , JACKSON AVE WEST",OxfordPolice
112,2019-11-17 17:04:52+00:00,0.0,,,1196111975778009093,,https://twitter.com/OxfordPolice/status/1196111975778009093,1.0,"10:53 Reported Accident at/near MURPHY OIL , 2528 , JACKSON AVE WEST",OxfordPolice
113,2019-11-17 08:42:59+00:00,0.0,,,1195985672005402626,,https://twitter.com/OxfordPolice/status/1195985672005402626,0.0,"02:30 Reported Accident at/near DOMINO'S PIZZA , 1603 , JACKSON AVE WEST",OxfordPolice
114,2019-11-17 07:58:58+00:00,0.0,,,1195974596320747520,,https://twitter.com/OxfordPolice/status/1195974596320747520,0.0,"01:51 Reported Accident at/near YOUR EXTRA CLOSET , 476 , US 278 WEST",OxfordPolice
115,2019-11-17 05:24:56+00:00,3.0,,,1195935833553027072,,https://twitter.com/OxfordPolice/status/1195935833553027072,0.0,"23:14 Reported Accident at/near , 44 , TOMMIE COLLIE RD (CR 165)",OxfordPolice
116,2019-11-17 04:12:56+00:00,1.0,,,1195917710930186240,,https://twitter.com/OxfordPolice/status/1195917710930186240,0.0,"22:06 Reported Accident at/near , , HATHORN RD",OxfordPolice
117,2019-11-17 03:48:55+00:00,0.0,,,1195911669286866947,,https://twitter.com/OxfordPolice/status/1195911669286866947,0.0,"21:39 Reported Accident at/near , , US 278 WEST",OxfordPolice
118,2019-11-17 03:04:25+00:00,8.0,,,1195900468427476992,,https://twitter.com/OxfordPolice/status/1195900468427476992,3.0,All of Grand Oaks is without water right now. A main has busted. The water department is out trying to make repairs.,OxfordPolice
119,2019-11-17 02:37:54+00:00,2.0,,,1195893798469021697,,https://twitter.com/OxfordPolice/status/1195893798469021697,0.0,"20:28 Reported Accident at/near , 1002 , SOUTH 16TH STREET",OxfordPolice
120,2019-11-16 23:34:53+00:00,0.0,,,1195847738371563520,,https://twitter.com/OxfordPolice/status/1195847738371563520,0.0,"17:22 Reported Accident at/near ROOSTERS BLUES HOUSE , 114 , COURTHOUSE SQUARE",OxfordPolice
121,2019-11-16 23:27:52+00:00,0.0,,,1195845975383953408,,https://twitter.com/OxfordPolice/status/1195845975383953408,0.0,"17:17 Reported Accident at/near SONIC DRIVE IN , 2000 , JACKSON AVE WEST",OxfordPolice
122,2019-11-16 21:32:50+00:00,43.0,,#hottytoddypic,1195817025563774983,@OleMissFB,https://twitter.com/OxfordPolice/status/1195817025563774983,3.0,The @OleMissFB team buses have entered the city limits! Get the Walk of Champions ready! #hottytoddypic.twitter.com/s43Wvr2gkO,OxfordPolice
123,2019-11-16 20:53:52+00:00,3.0,,,1195807216269484032,,https://twitter.com/OxfordPolice/status/1195807216269484032,1.0,Get a reserved parking spot by downloading the Clutch app.pic.twitter.com/gSFaCWMpha,OxfordPolice
124,2019-11-16 19:32:50+00:00,0.0,,,1195786824213581825,,https://twitter.com/OxfordPolice/status/1195786824213581825,0.0,"13:23 Reported Accident at/near , , US 278 WEST",OxfordPolice
125,2019-11-16 19:19:00+00:00,0.0,,,1195783345394896897,,https://twitter.com/OxfordPolice/status/1195783345394896897,0.0,pic.twitter.com/aoXhb3QURO,OxfordPolice
126,2019-11-16 19:17:22+00:00,0.0,,,1195782934864773125,,https://twitter.com/OxfordPolice/status/1195782934864773125,0.0,In front of the stadium on Gertrude Ford,OxfordPolice
127,2019-11-16 19:16:49+00:00,1.0,,,1195782796117204992,,https://twitter.com/OxfordPolice/status/1195782796117204992,1.0,"13:08 Reported Accident at/near , , US 278 WEST",OxfordPolice
128,2019-11-16 18:27:49+00:00,0.0,,,1195770462321688576,,https://twitter.com/OxfordPolice/status/1195770462321688576,0.0,"12:15 Reported Accident at/near , , MS HWY 7 SOUTH",OxfordPolice
129,2019-11-16 17:55:28+00:00,9.0,,,1195762322058428418,,https://twitter.com/OxfordPolice/status/1195762322058428418,2.0,Gameday ride-share pickup/drop off locations.pic.twitter.com/vS78ZGQEnI,OxfordPolice
130,2019-11-16 17:54:45+00:00,1.0,,,1195762140394774539,,https://twitter.com/OxfordPolice/status/1195762140394774539,1.0,"Gameday shuttles start at 1PM. JAC, South Oxford Center, and FNC Park. The JAC lot will fill up first.pic.twitter.com/vF1mCQnznX",OxfordPolice
131,2019-11-16 15:56:47+00:00,0.0,,,1195732455224946689,,https://twitter.com/OxfordPolice/status/1195732455224946689,0.0,"09:47 Reported Accident at/near DICK'S SPORTING GOODS , 300 , MERCHANTS DRIVE",OxfordPolice
132,2019-11-16 14:34:59+00:00,187.0,,#HottyToddy #BeatLSUpic,1195711869186654208,,https://twitter.com/OxfordPolice/status/1195711869186654208,28.0,"It's GameDay! Everybody drive safely, and let's have a great day! #HottyToddy #BeatLSUpic.twitter.com/lymKUf7bcz",OxfordPolice
133,2019-11-16 08:34:00+00:00,1.0,,,1195621022638235648,,https://twitter.com/OxfordPolice/status/1195621022638235648,0.0,"02:21 Reported Accident at/near , , OLD TAYLOR RD",OxfordPolice
134,2019-11-16 07:27:59+00:00,3.0,,,1195604409926983681,,https://twitter.com/OxfordPolice/status/1195604409926983681,0.0,"01:18 Reported Accident at/near POPEYES , 2624 , JACKSON AVE WEST",OxfordPolice
135,2019-11-16 06:56:58+00:00,1.0,,,1195596606466404353,,https://twitter.com/OxfordPolice/status/1195596606466404353,0.0,"00:46 Reported Accident at/near RETREAT AT OXFORD , 2405 , ANDERSON RD",OxfordPolice
136,2019-11-16 04:29:06+00:00,0.0,,,1195559391950508032,@OleMissPolice,https://twitter.com/OxfordPolice/status/1195559391950508032,0.0,You'd have to ask @OleMissPolice,OxfordPolice
137,2019-11-16 01:48:56+00:00,2.0,,,1195519084282220544,,https://twitter.com/OxfordPolice/status/1195519084282220544,1.0,"19:37 Reported Accident at/near SONIC , , UNIVERSITY AVE",OxfordPolice
138,2019-11-16 01:42:55+00:00,0.0,,,1195517573007380483,,https://twitter.com/OxfordPolice/status/1195517573007380483,0.0,"19:36 Reported Accident at/near SONIC , , UNIVERSITY AVE",OxfordPolice
139,2019-11-15 23:55:54+00:00,1.0,,,1195490641318428673,,https://twitter.com/OxfordPolice/status/1195490641318428673,0.0,"17:46 Reported Accident at/near , 1051 , HWY 314",OxfordPolice
140,2019-11-15 22:16:53+00:00,1.0,,,1195465723189059585,,https://twitter.com/OxfordPolice/status/1195465723189059585,1.0,"16:08 Reported Accident at/near , , COUNTRY CLUB RD",OxfordPolice
141,2019-11-15 20:25:52+00:00,0.0,,,1195437784380694530,,https://twitter.com/OxfordPolice/status/1195437784380694530,0.0,"14:14 Reported Accident at/near , , GERTRUDE FORD",OxfordPolice
142,2019-11-15 20:25:52+00:00,0.0,,,1195437783625674752,,https://twitter.com/OxfordPolice/status/1195437783625674752,0.0,"14:15 Reported Accident at/near , , JACKSON AVE WEST",OxfordPolice
143,2019-11-15 20:08:52+00:00,0.0,,,1195433503804014592,,https://twitter.com/OxfordPolice/status/1195433503804014592,0.0,"13:25 Reported Accident at/near REBEL RAGS , 2302 , JACKSON AVE WEST",OxfordPolice
144,2019-11-15 18:33:51+00:00,0.0,,,1195409592181760005,,https://twitter.com/OxfordPolice/status/1195409592181760005,0.0,"12:24 Reported Accident at/near , , FRATERNITY ROW",OxfordPolice
